item_id,image_url
7290000913612,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/113/15/medium.jpg"
7290000924847,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/402/9877/medium.jpg"
7290000964812,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/113/15/medium.jpg"
7290000000817,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/219/12361/medium.jpg"
7290000000453,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/453/352034/medium.jpg"
7290000000149,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/149/6345/medium.jpg"
7290000963082,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/115/17/medium.jpg"
7290000963297,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/114/16/medium.jpg"
7290000963518,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/116/18/medium.jpg"
7290000002013,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/219/12361/medium.jpg"
7290000000114,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/114/16/medium.jpg"
7290000963563,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/116/18/medium.jpg"
7290000977881,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/116/18/medium.jpg"
7290000963105,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/115/17/medium.jpg"
7290000963136,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/115/17/medium.jpg"
7290000934860,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/116/18/medium.jpg"
7290000963280,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/114/16/medium.jpg"
7290000000797,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/797/45399/medium.jpg"
7290000963372,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/797/45399/medium.jpg"
7290000963365,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/797/45399/medium.jpg"
3700476611461,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/797/45399/medium.jpg"
7290000000134,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290000964775,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290000967684,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290000965772,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290009130157,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290000964768,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/134/35/medium.jpg"
7290000000121,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290000000287,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/287/9950/medium.jpg"
7290000964560,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290000964614,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290000994819,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290009137460,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290000978635,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290000964584,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/121/23/medium.jpg"
7290009137477,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/230/75/medium.jpg"
7290000000122,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/122/24/medium.jpg"
7290000000230,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/230/75/medium.jpg"
7290000960258,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/122/24/medium.jpg"
7290000964300,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/122/24/medium.jpg"
7290000964348,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/230/75/medium.jpg"
7290000964508,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/122/24/medium.jpg"
7290018825440,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/230/75/medium.jpg"
7296073228424,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/230/75/medium.jpg"
7290000955926,https://www.hapardesan.co.il/images/itempics/D009_290420202122091.jpg
7290000955933,https://yaacov.co.il/wp-content/uploads/2022/12/%D7%AA%D7%A4%D7%95%D7%96-%D7%A1%D7%99%D7%A0%D7%99-500x500.jpg
7290000000137,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/137/38/medium.jpg"
7290000964362,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/137/38/medium.jpg"
7290000964423,https://cdn.cashcow.co.il/images/92aa2c9f-5992-4962-a5e7-0763b9645174_500.jpg?v=2
7290000994826,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/137/38/medium.jpg"
7290000926391,https://cdn.cashcow.co.il/images/92aa2c9f-5992-4962-a5e7-0763b9645174_500.jpg?v=2
7290000000142,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/142/43/medium.jpg"
7290000972800,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/142/43/medium.jpg"
7290000964393,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/142/43/medium.jpg"
7290009130102,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/142/43/medium.jpg"
7290000000199,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/199/68/medium.jpg"
7290000964461,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/199/68/medium.jpg"
7290009147711,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/199/68/medium.jpg"
7290000971032,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/199/68/medium.jpg"
7290001016503,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290108420401/409225/medium.jpg"
7290001751312,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290108420401/409225/medium.jpg"
7290000978383,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290108420401/409225/medium.jpg"
7290009069341,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/7290108420401/409225/medium.jpg"
7290000000502,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/502/21317/medium.jpg"
7290001775608,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/502/21317/medium.jpg"
7290001260067,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/502/21317/medium.jpg"
7296073292012,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/502/21317/medium.jpg"
7290006857217,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/502/21317/medium.jpg"
7290000900131,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/6009821120571/407478/medium.jpg"
7290000000191,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/6009821120571/407478/medium.jpg"
7290000000209,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/6009821120571/407478/medium.jpg"
7290000001191,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/6009821120571/407478/medium.jpg"
7290000965000,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/6009821120571/407478/medium.jpg"
7290016945041,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000012346,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000694500,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290009000641,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290001694500,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000100,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000051002,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000022,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000960272,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290009958539,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290101501237,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000657,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000015,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000914237,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000060,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000000039,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/100/2/medium.jpg"
7290000001014,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290000000101,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290000001101,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290009077667,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
7290000000046,"https://www.rami-levy.co.il/_ipx/w_366,f_webp/https://img.rami-levy.co.il/product/101/3/medium.jpg"
